line_code	Envs	Value	Traits
Line250	A	322.2	PH
Line250	B	319.2	PH
Line250	C	309.8	PH
Line250	D	310.38	PH
Line254	A	250.4	PH
Line254	B	336.4	PH
Line254	C	298.4	PH
Line254	D	287.8	PH
Line256	A	335.33	PH
Line256	B	291	PH
Line256	C	292.8	PH
Line256	D	299.8	PH
Line257	A	300	PH
Line257	B	296.4	PH
Line257	C	228	PH
Line257	D	248.4	PH
Line259	A	310.67	PH
Line259	B	292.8	PH
Line259	C	260.4	PH
Line259	D	256.6	PH
Line265	A	276.4	PH
Line265	B	253.4	PH
Line265	C	232.4	PH
Line265	D	225	PH
Line267	A	317.2	PH
Line267	B	301	PH
Line267	C	267	PH
Line267	D	249.4	PH
Line268	A	312	PH
Line268	B	272.4	PH
Line268	C	290.6	PH
Line268	D	287.6	PH
Line271	A	310	PH
Line271	B	289.6	PH
Line271	C	288.6	PH
Line271	D	237.5	PH
Line272	A	282.75	PH
Line272	B	255.8	PH
Line272	C	252.6	PH
Line272	D	250.8	PH
Line273	A	308	PH
Line273	B	251.8	PH
Line273	C	308.4	PH
Line273	D	250.5	PH
Line275	A	280.5	PH
Line275	B	288.25	PH
Line275	C	238.25	PH
Line275	D	249.6	PH
Line277	A	315	PH
Line277	B	297.4	PH
Line277	C	260.75	PH
Line277	D	259.25	PH
Line278	A	296	PH
Line278	B	290.6	PH
Line278	C	245	PH
Line278	D	275	PH
Line280	A	NA	PH
Line280	B	274.2	PH
Line280	C	267.2	PH
Line280	D	265.2	PH
Line281	A	303.67	PH
Line281	B	302	PH
Line281	C	261.8	PH
Line281	D	298.3	PH
Line284	A	305.6	PH
Line284	B	289.4	PH
Line284	C	275.25	PH
Line284	D	297.6	PH
Line287	A	271.6	PH
Line287	B	222.2	PH
Line287	C	225	PH
Line287	D	232.4	PH
Line291	A	192.4	PH
Line291	B	222.25	PH
Line291	C	236.5	PH
Line291	D	237.6	PH
Line294	A	260	PH
Line294	B	270.2	PH
Line294	C	240	PH
Line294	D	249	PH
Line298	A	NA	PH
Line298	B	310.8	PH
Line298	C	277.5	PH
Line298	D	270.2	PH
Line300	A	323	PH
Line300	B	306.2	PH
Line300	C	269.67	PH
Line300	D	286.4	PH
Line302	A	306	PH
Line302	B	312	PH
Line302	C	261.2	PH
Line302	D	319.6	PH
Line303	A	282.4	PH
Line303	B	234.6	PH
Line303	C	238.6	PH
Line303	D	226.2	PH
Line304	A	300	PH
Line304	B	303	PH
Line304	C	248	PH
Line304	D	279.2	PH
Line306	A	310	PH
Line306	B	279.6	PH
Line306	C	258.4	PH
Line306	D	298	PH
Line312	A	296	PH
Line312	B	267	PH
Line312	C	229	PH
Line312	D	264.7	PH
Line314	A	NA	PH
Line314	B	NA	PH
Line314	C	NA	PH
Line314	D	NA	PH
Line316	A	NA	PH
Line316	B	284.2	PH
Line316	C	257.8	PH
Line316	D	272.67	PH
Line317	A	291	PH
Line317	B	272.6	PH
Line317	C	252.8	PH
Line317	D	265.2	PH
Line321	A	284.4	PH
Line321	B	304.8	PH
Line321	C	266.8	PH
Line321	D	282.8	PH
Line324	A	287.6	PH
Line324	B	282.5	PH
Line324	C	245.8	PH
Line324	D	267.8	PH
Line325	A	280.5	PH
Line325	B	299	PH
Line325	C	252.8	PH
Line325	D	293.75	PH
Line327	A	291.8	PH
Line327	B	270	PH
Line327	C	222.4	PH
Line327	D	252.25	PH
Line330	A	320.33	PH
Line330	B	284.2	PH
Line330	C	301.5	PH
Line330	D	284	PH
Line337	A	340	PH
Line337	B	325.4	PH
Line337	C	300.4	PH
Line337	D	305	PH
Line338	A	314	PH
Line338	B	329	PH
Line338	C	306	PH
Line338	D	315.4	PH
Line339	A	NA	PH
Line339	B	281.5	PH
Line339	C	277.6	PH
Line339	D	290.4	PH
Line341	A	290	PH
Line341	B	305.8	PH
Line341	C	265.2	PH
Line341	D	274.5	PH
Line342	A	NA	PH
Line342	B	327.6	PH
Line342	C	290.2	PH
Line342	D	301.2	PH
Line343	A	340	PH
Line343	B	306.8	PH
Line343	C	268.8	PH
Line343	D	276.5	PH
Line348	A	312.2	PH
Line348	B	274.4	PH
Line348	C	277.8	PH
Line348	D	295	PH
Line349	A	330	PH
Line349	B	306	PH
Line349	C	276.4	PH
Line349	D	299.6	PH
Line350	A	255.8	PH
Line350	B	267.5	PH
Line350	C	249	PH
Line350	D	246	PH
Line352	A	265	PH
Line352	B	275.2	PH
Line352	C	217.8	PH
Line352	D	223.75	PH
Line358	A	321	PH
Line358	B	306	PH
Line358	C	296.4	PH
Line358	D	292.5	PH
Line361	A	NA	PH
Line361	B	342.6	PH
Line361	C	331.8	PH
Line361	D	293	PH
Line366	A	271.6	PH
Line366	B	280.6	PH
Line366	C	252.2	PH
Line366	D	290.6	PH
Line368	A	NA	PH
Line368	B	265.2	PH
Line368	C	246.4	PH
Line368	D	271.75	PH
Line369	A	305.33	PH
Line369	B	309.75	PH
Line369	C	276.8	PH
Line369	D	290	PH
Line380	A	280	PH
Line380	B	273.5	PH
Line380	C	242	PH
Line380	D	250.5	PH
Line382	A	264.4	PH
Line382	B	261.6	PH
Line382	C	246.75	PH
Line382	D	249.4	PH
Line384	A	313.6	PH
Line384	B	317.4	PH
Line384	C	278.8	PH
Line384	D	269.4	PH
Line385	A	316	PH
Line385	B	316	PH
Line385	C	267.4	PH
Line385	D	297.2	PH
Line386	A	317.4	PH
Line386	B	315.8	PH
Line386	C	283.2	PH
Line386	D	270.8	PH
Line389	A	287	PH
Line389	B	295.6	PH
Line389	C	265	PH
Line389	D	241	PH
Line393	A	NA	PH
Line393	B	262.6	PH
Line393	C	242.2	PH
Line393	D	255.2	PH
Line408	A	254.2	PH
Line408	B	252.2	PH
Line408	C	214.4	PH
Line408	D	228	PH
Line414	A	315	PH
Line414	B	304.2	PH
Line414	C	303	PH
Line414	D	291	PH
Line416	A	311.2	PH
Line416	B	314.4	PH
Line416	C	306.6	PH
Line416	D	291.8	PH
Line417	A	NA	PH
Line417	B	332	PH
Line417	C	330.4	PH
Line417	D	308.2	PH
Line425	A	320	PH
Line425	B	310	PH
Line425	C	291	PH
Line425	D	298.4	PH
Line426	A	322.4	PH
Line426	B	323.6	PH
Line426	C	298.75	PH
Line426	D	282.4	PH
Line429	A	326	PH
Line429	B	318	PH
Line429	C	282	PH
Line429	D	302	PH
Line431	A	309.33	PH
Line431	B	306.4	PH
Line431	C	263	PH
Line431	D	264.6	PH
Line436	A	296	PH
Line436	B	268.8	PH
Line436	C	260	PH
Line436	D	279	PH
Line441	A	277	PH
Line441	B	259.8	PH
Line441	C	258	PH
Line441	D	256.6	PH
Line444	A	302.2	PH
Line444	B	251	PH
Line444	C	271.75	PH
Line444	D	269.2	PH
Line446	A	318.5	PH
Line446	B	262.8	PH
Line446	C	275	PH
Line446	D	288.8	PH
Line447	A	NA	PH
Line447	B	340.6	PH
Line447	C	383.2	PH
Line447	D	243.8	PH
Line453	A	302.2	PH
Line453	B	303.6	PH
Line453	C	275	PH
Line453	D	272.2	PH
Line461	A	312	PH
Line461	B	317.2	PH
Line461	C	270	PH
Line461	D	316.2	PH
Line463	A	290	PH
Line463	B	265	PH
Line463	C	254.2	PH
Line463	D	255.6	PH
Line464	A	306.8	PH
Line464	B	311.6	PH
Line464	C	272.4	PH
Line464	D	289	PH
Line466	A	277.6	PH
Line466	B	274.4	PH
Line466	C	252	PH
Line466	D	249.8	PH
Line467	A	267	PH
Line467	B	244.8	PH
Line467	C	248.8	PH
Line467	D	234.6	PH
Line468	A	264	PH
Line468	B	257.6	PH
Line468	C	243.4	PH
Line468	D	248.4	PH
Line472	A	334	PH
Line472	B	315.2	PH
Line472	C	304.4	PH
Line472	D	241.67	PH
Line473	A	NA	PH
Line473	B	309.4	PH
Line473	C	281.6	PH
Line473	D	283	PH
Line475	A	293.67	PH
Line475	B	271.4	PH
Line475	C	255.8	PH
Line475	D	227	PH
Line477	A	290	PH
Line477	B	280.2	PH
Line477	C	269.6	PH
Line477	D	250.6	PH
Line478	A	314	PH
Line478	B	331.8	PH
Line478	C	259.2	PH
Line478	D	308.5	PH
Line479	A	291.6	PH
Line479	B	271	PH
Line479	C	254.4	PH
Line479	D	244.6	PH
Line480	A	316	PH
Line480	B	322.4	PH
Line480	C	251.6	PH
Line480	D	298	PH
Line482	A	304	PH
Line482	B	281.75	PH
Line482	C	273	PH
Line482	D	290.8	PH
Line483	A	NA	PH
Line483	B	256.4	PH
Line483	C	244.2	PH
Line483	D	248.6	PH
Line484	A	314	PH
Line484	B	299.6	PH
Line484	C	239.8	PH
Line484	D	282.5	PH
Line487	A	NA	PH
Line487	B	248.6	PH
Line487	C	281.8	PH
Line487	D	233.8	PH
Line492	A	NA	PH
Line492	B	264.2	PH
Line492	C	283.2	PH
Line492	D	289.2	PH
Line497	A	286.4	PH
Line497	B	280.2	PH
Line497	C	259.75	PH
Line497	D	254.6	PH
Line505	A	NA	PH
Line505	B	312.6	PH
Line505	C	327.8	PH
Line505	D	310.4	PH
Line509	A	NA	PH
Line509	B	299.2	PH
Line509	C	322.6	PH
Line509	D	322.2	PH
Line514	A	NA	PH
Line514	B	320.25	PH
Line514	C	281	PH
Line514	D	284.4	PH
Line515	A	NA	PH
Line515	B	285.4	PH
Line515	C	287.4	PH
Line515	D	287.2	PH
Line517	A	325	PH
Line517	B	272	PH
Line517	C	243	PH
Line517	D	286.2	PH
Line521	A	315	PH
Line521	B	263.4	PH
Line521	C	241.4	PH
Line521	D	268.8	PH
Line522	A	265.5	PH
Line522	B	242	PH
Line522	C	241.4	PH
Line522	D	242.8	PH
Line526	A	240	PH
Line526	B	242.4	PH
Line526	C	237.6	PH
Line526	D	218.8	PH
Line529	A	292.8	PH
Line529	B	NA	PH
Line529	C	253.4	PH
Line529	D	268.38	PH
Line530	A	318.8	PH
Line530	B	284.8	PH
Line530	C	304.8	PH
Line530	D	280.6	PH
Line537	A	NA	PH
Line537	B	277.8	PH
Line537	C	332	PH
Line537	D	291.2	PH
Line538	A	271	PH
Line538	B	296.6	PH
Line538	C	271.8	PH
Line538	D	267	PH
Line539	A	286	PH
Line539	B	280.2	PH
Line539	C	249.8	PH
Line539	D	260.4	PH
Line540	A	NA	PH
Line540	B	314	PH
Line540	C	277.2	PH
Line540	D	273.75	PH
Line544	A	NA	PH
Line544	B	275.8	PH
Line544	C	256.6	PH
Line544	D	279.6	PH
Line545	A	NA	PH
Line545	B	321.2	PH
Line545	C	265	PH
Line545	D	300.4	PH
Line546	A	284	PH
Line546	B	279.8	PH
Line546	C	246.6	PH
Line546	D	260.36	PH
Line550	A	293.4	PH
Line550	B	286.6	PH
Line550	C	263	PH
Line550	D	288	PH
Line554	A	285	PH
Line554	B	231.4	PH
Line554	C	267.8	PH
Line554	D	262.8	PH
Line555	A	307	PH
Line555	B	261	PH
Line555	C	227.2	PH
Line555	D	227.6	PH
Line556	A	258	PH
Line556	B	244.4	PH
Line556	C	252.6	PH
Line556	D	245.2	PH
Line558	A	NA	PH
Line558	B	NA	PH
Line558	C	NA	PH
Line558	D	NA	PH
Line559	A	NA	PH
Line559	B	291.2	PH
Line559	C	283	PH
Line559	D	307	PH
Line563	A	301	PH
Line563	B	301.25	PH
Line563	C	259.8	PH
Line563	D	282.6	PH
Line565	A	287	PH
Line565	B	287.8	PH
Line565	C	252	PH
Line565	D	255	PH
Line566	A	300	PH
Line566	B	NA	PH
Line566	C	276.8	PH
Line566	D	284.4	PH
Line569	A	285	PH
Line569	B	265	PH
Line569	C	244.75	PH
Line569	D	260.8	PH
Line4	A	11.4	TBN
Line4	B	13	TBN
Line4	C	10.8	TBN
Line4	D	10.6	TBN
Line18	A	17.8	TBN
Line18	B	15.6	TBN
Line18	C	10.6	TBN
Line18	D	9.6	TBN
Line19	A	15.6	TBN
Line19	B	17.8	TBN
Line19	C	16.2	TBN
Line19	D	13.6	TBN
Line25	A	10.6	TBN
Line25	B	12.4	TBN
Line25	C	9.2	TBN
Line25	D	8.8	TBN
Line28	A	18.2	TBN
Line28	B	21.4	TBN
Line28	C	18.6	TBN
Line28	D	17.8	TBN
Line33	A	15.4	TBN
Line33	B	14	TBN
Line33	C	13.6	TBN
Line33	D	10.8	TBN
Line34	A	16.4	TBN
Line34	B	17	TBN
Line34	C	13.8	TBN
Line34	D	14.8	TBN
Line38	A	11	TBN
Line38	B	12	TBN
Line38	C	10.4	TBN
Line38	D	9.4	TBN
Line42	A	14.8	TBN
Line42	B	10	TBN
Line42	C	10.6	TBN
Line42	D	10.4	TBN
Line43	A	9.2	TBN
Line43	B	8.8	TBN
Line43	C	9	TBN
Line43	D	8.8	TBN
Line45	A	15	TBN
Line45	B	17	TBN
Line45	C	17.75	TBN
Line45	D	15	TBN
Line53	A	12	TBN
Line53	B	15	TBN
Line53	C	12.6	TBN
Line53	D	12.6	TBN
Line54	A	19.4	TBN
Line54	B	13.6	TBN
Line54	C	10.4	TBN
Line54	D	9.4	TBN
Line56	A	11	TBN
Line56	B	11.4	TBN
Line56	C	8.2	TBN
Line56	D	7	TBN
Line57	A	12.6	TBN
Line57	B	12.2	TBN
Line57	C	8.2	TBN
Line57	D	9.8	TBN
Line60	A	13.6	TBN
Line60	B	17	TBN
Line60	C	13.4	TBN
Line60	D	13.2	TBN
Line61	A	14.4	TBN
Line61	B	20	TBN
Line61	C	16.6	TBN
Line61	D	16.4	TBN
Line63	A	13.8	TBN
Line63	B	14.4	TBN
Line63	C	11	TBN
Line63	D	12	TBN
Line67	A	12.6	TBN
Line67	B	19.4	TBN
Line67	C	19.8	TBN
Line67	D	16	TBN
Line68	A	15.2	TBN
Line68	B	14.2	TBN
Line68	C	9.8	TBN
Line68	D	12.6	TBN
Line76	A	11	TBN
Line76	B	9	TBN
Line76	C	9	TBN
Line76	D	9.4	TBN
Line77	A	9.4	TBN
Line77	B	10.2	TBN
Line77	C	8.2	TBN
Line77	D	8	TBN
Line79	A	NA	TBN
Line79	B	NA	TBN
Line79	C	NA	TBN
Line79	D	NA	TBN
Line80	A	11.4	TBN
Line80	B	11.8	TBN
Line80	C	11.2	TBN
Line80	D	11	TBN
Line81	A	9.6	TBN
Line81	B	12.4	TBN
Line81	C	14	TBN
Line81	D	15.8	TBN
Line82	A	16	TBN
Line82	B	21.25	TBN
Line82	C	16.6	TBN
Line82	D	17	TBN
Line83	A	13.8	TBN
Line83	B	20.8	TBN
Line83	C	21	TBN
Line83	D	17.8	TBN
Line84	A	12.4	TBN
Line84	B	16	TBN
Line84	C	9.8	TBN
Line84	D	12.8	TBN
Line85	A	14.2	TBN
Line85	B	16	TBN
Line85	C	10.6	TBN
Line85	D	12.8	TBN
Line88	A	17.4	TBN
Line88	B	13.6	TBN
Line88	C	17	TBN
Line88	D	14.8	TBN
Line89	A	18	TBN
Line89	B	19	TBN
Line89	C	13.8	TBN
Line89	D	11.2	TBN
Line102	A	15	TBN
Line102	B	18.6	TBN
Line102	C	14	TBN
Line102	D	14.4	TBN
Line103	A	10.6	TBN
Line103	B	15.8	TBN
Line103	C	14	TBN
Line103	D	12.2	TBN
Line106	A	14	TBN
Line106	B	13.2	TBN
Line106	C	9.6	TBN
Line106	D	10	TBN
Line108	A	9.8	TBN
Line108	B	11.2	TBN
Line108	C	6.4	TBN
Line108	D	9	TBN
Line109	A	13.6	TBN
Line109	B	21.6	TBN
Line109	C	18.4	TBN
Line109	D	19	TBN
Line110	A	9.6	TBN
Line110	B	14.6	TBN
Line110	C	13	TBN
Line110	D	13	TBN
Line111	A	13.2	TBN
Line111	B	15.6	TBN
Line111	C	14.2	TBN
Line111	D	13	TBN
Line112	A	9	TBN
Line112	B	11	TBN
Line112	C	9.6	TBN
Line112	D	10	TBN
Line113	A	10.2	TBN
Line113	B	14.8	TBN
Line113	C	12	TBN
Line113	D	11	TBN
Line114	A	17.2	TBN
Line114	B	18.8	TBN
Line114	C	16.8	TBN
Line114	D	14.2	TBN
Line118	A	15.4	TBN
Line118	B	16.8	TBN
Line118	C	16	TBN
Line118	D	15.6	TBN
Line122	A	13	TBN
Line122	B	14	TBN
Line122	C	11.4	TBN
Line122	D	11	TBN
Line123	A	18	TBN
Line123	B	13.6	TBN
Line123	C	14.6	TBN
Line123	D	15	TBN
Line124	A	15.2	TBN
Line124	B	20	TBN
Line124	C	18.25	TBN
Line124	D	13.6	TBN
Line129	A	8.2	TBN
Line129	B	9.8	TBN
Line129	C	8.2	TBN
Line129	D	9.8	TBN
Line131	A	9.2	TBN
Line131	B	8.8	TBN
Line131	C	7	TBN
Line131	D	7	TBN
Line134	A	10.8	TBN
Line134	B	16.6	TBN
Line134	C	11.2	TBN
Line134	D	13.6	TBN
Line135	A	18.2	TBN
Line135	B	23.4	TBN
Line135	C	19.6	TBN
Line135	D	14.8	TBN
Line137	A	21.8	TBN
Line137	B	23	TBN
Line137	C	18.8	TBN
Line137	D	16.8	TBN
Line138	A	11.2	TBN
Line138	B	17.2	TBN
Line138	C	13.8	TBN
Line138	D	14	TBN
Line142	A	13.2	TBN
Line142	B	18.4	TBN
Line142	C	14.8	TBN
Line142	D	16	TBN
Line144	A	13.4	TBN
Line144	B	13.2	TBN
Line144	C	13.2	TBN
Line144	D	11	TBN
Line147	A	14.4	TBN
Line147	B	15.6	TBN
Line147	C	12.6	TBN
Line147	D	13.2	TBN
Line151	A	15.4	TBN
Line151	B	18.4	TBN
Line151	C	11	TBN
Line151	D	11.4	TBN
Line152	A	19.8	TBN
Line152	B	21.6	TBN
Line152	C	21	TBN
Line152	D	14.4	TBN
Line156	A	12.4	TBN
Line156	B	16.4	TBN
Line156	C	13	TBN
Line156	D	16.4	TBN
Line166	A	12	TBN
Line166	B	13.4	TBN
Line166	C	13.6	TBN
Line166	D	13.4	TBN
Line167	A	9	TBN
Line167	B	9.6	TBN
Line167	C	6.8	TBN
Line167	D	11.8	TBN
Line170	A	10.2	TBN
Line170	B	13.8	TBN
Line170	C	9.6	TBN
Line170	D	11	TBN
Line171	A	11.4	TBN
Line171	B	11.6	TBN
Line171	C	10.2	TBN
Line171	D	10.4	TBN
Line176	A	14.8	TBN
Line176	B	15	TBN
Line176	C	17.2	TBN
Line176	D	15	TBN
Line179	A	12.4	TBN
Line179	B	12.8	TBN
Line179	C	14.6	TBN
Line179	D	12.6	TBN
Line186	A	14.2	TBN
Line186	B	18.75	TBN
Line186	C	12.8	TBN
Line186	D	16.33	TBN
Line191	A	12.6	TBN
Line191	B	12	TBN
Line191	C	10.8	TBN
Line191	D	11	TBN
Line194	A	9.6	TBN
Line194	B	9.6	TBN
Line194	C	7	TBN
Line194	D	11.8	TBN
Line195	A	15.6	TBN
Line195	B	13.6	TBN
Line195	C	10.4	TBN
Line195	D	9.8	TBN
Line203	A	12.4	TBN
Line203	B	15.8	TBN
Line203	C	12.6	TBN
Line203	D	10.4	TBN
Line204	A	20.8	TBN
Line204	B	20.4	TBN
Line204	C	16.2	TBN
Line204	D	17.4	TBN
Line205	A	14.2	TBN
Line205	B	17.8	TBN
Line205	C	11.2	TBN
Line205	D	11.4	TBN
Line206	A	15.8	TBN
Line206	B	19	TBN
Line206	C	17	TBN
Line206	D	15.4	TBN
Line208	A	12.4	TBN
Line208	B	16.2	TBN
Line208	C	14.8	TBN
Line208	D	12	TBN
Line209	A	13.2	TBN
Line209	B	15.6	TBN
Line209	C	9.8	TBN
Line209	D	9	TBN
Line211	A	17	TBN
Line211	B	12.4	TBN
Line211	C	13.2	TBN
Line211	D	11.5	TBN
Line212	A	18.4	TBN
Line212	B	20.2	TBN
Line212	C	15	TBN
Line212	D	14	TBN
Line222	A	12	TBN
Line222	B	8.4	TBN
Line222	C	7.6	TBN
Line222	D	10	TBN
Line223	A	23	TBN
Line223	B	17.8	TBN
Line223	C	17.2	TBN
Line223	D	13	TBN
Line231	A	11	TBN
Line231	B	12.8	TBN
Line231	C	11.2	TBN
Line231	D	9	TBN
Line232	A	14.4	TBN
Line232	B	12.8	TBN
Line232	C	8.4	TBN
Line232	D	8.8	TBN
Line233	A	13.2	TBN
Line233	B	14.2	TBN
Line233	C	14	TBN
Line233	D	14.2	TBN
Line238	A	18.4	TBN
Line238	B	20	TBN
Line238	C	15.2	TBN
Line238	D	14.4	TBN
Line241	A	14.4	TBN
Line241	B	16.6	TBN
Line241	C	17	TBN
Line241	D	14.2	TBN
Line245	A	14.4	TBN
Line245	B	17.2	TBN
Line245	C	15.4	TBN
Line245	D	12	TBN
Line250	A	15.6	TBN
Line250	B	16.4	TBN
Line250	C	11.2	TBN
Line250	D	11.8	TBN
Line254	A	14.4	TBN
Line254	B	15.2	TBN
Line254	C	13.4	TBN
Line254	D	14.6	TBN
Line256	A	9	TBN
Line256	B	10.4	TBN
Line256	C	8.8	TBN
Line256	D	10	TBN
Line257	A	12.6	TBN
Line257	B	9.4	TBN
Line257	C	7	TBN
Line257	D	10.8	TBN
Line259	A	15.6	TBN
Line259	B	12.4	TBN
Line259	C	10	TBN
Line259	D	12	TBN
Line265	A	13.2	TBN
Line265	B	13.6	TBN
Line265	C	10.2	TBN
Line265	D	12.2	TBN
Line267	A	15.75	TBN
Line267	B	15.8	TBN
Line267	C	13.8	TBN
Line267	D	11.4	TBN
Line268	A	10.6	TBN
Line268	B	8.8	TBN
Line268	C	9.8	TBN
Line268	D	9.8	TBN
Line271	A	20.6	TBN
Line271	B	21.8	TBN
Line271	C	21.4	TBN
Line271	D	11	TBN
Line272	A	11.6	TBN
Line272	B	17	TBN
Line272	C	16.4	TBN
Line272	D	14.8	TBN
Line273	A	21.8	TBN
Line273	B	17.6	TBN
Line273	C	13.4	TBN
Line273	D	11	TBN
Line275	A	12.6	TBN
Line275	B	11	TBN
Line275	C	9.6	TBN
Line275	D	12.4	TBN
Line277	A	11.6	TBN
Line277	B	13.6	TBN
Line277	C	10.8	TBN
Line277	D	13.4	TBN
Line278	A	18.2	TBN
Line278	B	8.4	TBN
Line278	C	10	TBN
Line278	D	9.8	TBN
Line280	A	17.8	TBN
Line280	B	10.6	TBN
Line280	C	9.8	TBN
Line280	D	12.4	TBN
Line281	A	9.8	TBN
Line281	B	15.6	TBN
Line281	C	15.2	TBN
Line281	D	10	TBN
Line284	A	8.4	TBN
Line284	B	10.6	TBN
Line284	C	6.6	TBN
Line284	D	7.4	TBN
Line287	A	14.6	TBN
Line287	B	14.8	TBN
Line287	C	14.2	TBN
Line287	D	11.4	TBN
Line291	A	12.4	TBN
Line291	B	15	TBN
Line291	C	13.4	TBN
Line291	D	12.4	TBN
Line294	A	23	TBN
Line294	B	23	TBN
Line294	C	15.8	TBN
Line294	D	15.4	TBN
Line298	A	16.6	TBN
Line298	B	20.6	TBN
Line298	C	17.4	TBN
Line298	D	15.2	TBN
Line300	A	12.6	TBN
Line300	B	16.2	TBN
Line300	C	10.8	TBN
Line300	D	10	TBN
Line302	A	12.8	TBN
Line302	B	10.2	TBN
Line302	C	8.4	TBN
Line302	D	6.8	TBN
Line303	A	22	TBN
Line303	B	18.8	TBN
Line303	C	21	TBN
Line303	D	17	TBN
Line304	A	15.2	TBN
Line304	B	19.4	TBN
Line304	C	12.2	TBN
Line304	D	10.2	TBN
Line306	A	8.4	TBN
Line306	B	16	TBN
Line306	C	13.2	TBN
Line306	D	9.2	TBN
Line312	A	9.6	TBN
Line312	B	9.2	TBN
Line312	C	9.4	TBN
Line312	D	10	TBN
Line314	A	NA	TBN
Line314	B	NA	TBN
Line314	C	NA	TBN
Line314	D	NA	TBN
Line316	A	19.2	TBN
Line316	B	21.8	TBN
Line316	C	15.4	TBN
Line316	D	15.8	TBN
Line317	A	15.6	TBN
Line317	B	12.6	TBN
Line317	C	10.4	TBN
Line317	D	10.2	TBN
Line321	A	14.8	TBN
Line321	B	12.8	TBN
Line321	C	10.8	TBN
Line321	D	10.2	TBN
Line324	A	12	TBN
Line324	B	11.8	TBN
Line324	C	8	TBN
Line324	D	9.6	TBN
Line325	A	13.2	TBN
Line325	B	16	TBN
Line325	C	9.2	TBN
Line325	D	11	TBN
Line327	A	14.4	TBN
Line327	B	20.6	TBN
Line327	C	17.8	TBN
Line327	D	16.8	TBN
Line330	A	16.8	TBN
Line330	B	14.2	TBN
Line330	C	14.4	TBN
Line330	D	10.4	TBN
Line337	A	16	TBN
Line337	B	13	TBN
Line337	C	9.6	TBN
Line337	D	12	TBN
Line338	A	13.6	TBN
Line338	B	11	TBN
Line338	C	10	TBN
Line338	D	11	TBN
Line339	A	13.6	TBN
Line339	B	14.4	TBN
Line339	C	14.4	TBN
Line339	D	12.2	TBN
Line341	A	13.6	TBN
Line341	B	11.6	TBN
Line341	C	9	TBN
Line341	D	11.8	TBN
Line342	A	15.2	TBN
Line342	B	17.4	TBN
Line342	C	15.2	TBN
Line342	D	12	TBN
Line343	A	11.75	TBN
Line343	B	13.4	TBN
Line343	C	9.4	TBN
Line343	D	8.6	TBN
Line348	A	11.8	TBN
Line348	B	8	TBN
Line348	C	6.8	TBN
Line348	D	10.2	TBN
Line349	A	6.6	TBN
Line349	B	11.4	TBN
Line349	C	7	TBN
Line349	D	7.6	TBN
Line350	A	10.6	TBN
Line350	B	10.2	TBN
Line350	C	7.6	TBN
Line350	D	9	TBN
Line352	A	15	TBN
Line352	B	19.4	TBN
Line352	C	13	TBN
Line352	D	12	TBN
Line358	A	15.6	TBN
Line358	B	17	TBN
Line358	C	12.2	TBN
Line358	D	13.25	TBN
Line361	A	19.6	TBN
Line361	B	17.8	TBN
Line361	C	17	TBN
Line361	D	10.4	TBN
Line366	A	16.6	TBN
Line366	B	16.2	TBN
Line366	C	11.75	TBN
Line366	D	14.4	TBN
Line368	A	14.4	TBN
Line368	B	13.25	TBN
Line368	C	12.6	TBN
Line368	D	14.2	TBN
Line369	A	16.2	TBN
Line369	B	21.8	TBN
Line369	C	18.8	TBN
Line369	D	22.4	TBN
Line380	A	15.4	TBN
Line380	B	15.8	TBN
Line380	C	14	TBN
Line380	D	15	TBN
Line382	A	14.8	TBN
Line382	B	15.2	TBN
Line382	C	12	TBN
Line382	D	13.6	TBN
Line384	A	14.4	TBN
Line384	B	15	TBN
Line384	C	14	TBN
Line384	D	12.6	TBN
Line385	A	14.8	TBN
Line385	B	23.4	TBN
Line385	C	12.6	TBN
Line385	D	14.8	TBN
Line386	A	13	TBN
Line386	B	20	TBN
Line386	C	16.2	TBN
Line386	D	16.2	TBN
Line389	A	18.8	TBN
Line389	B	15.4	TBN
Line389	C	15.8	TBN
Line389	D	12	TBN
Line393	A	11.8	TBN
Line393	B	11.4	TBN
Line393	C	8.4	TBN
Line393	D	8	TBN
Line408	A	11.6	TBN
Line408	B	23	TBN
Line408	C	17.8	TBN
Line408	D	14.4	TBN
Line414	A	16.2	TBN
Line414	B	14.4	TBN
Line414	C	13	TBN
Line414	D	11.4	TBN
Line416	A	18.4	TBN
Line416	B	20.6	TBN
Line416	C	16.4	TBN
Line416	D	15.6	TBN
Line417	A	15.2	TBN
Line417	B	19.2	TBN
Line417	C	16.4	TBN
Line417	D	16.8	TBN
Line425	A	11.8	TBN
Line425	B	13.4	TBN
Line425	C	13	TBN
Line425	D	10	TBN
Line426	A	12.2	TBN
Line426	B	13.2	TBN
Line426	C	11.6	TBN
Line426	D	11	TBN
Line429	A	8.8	TBN
Line429	B	11.2	TBN
Line429	C	9.2	TBN
Line429	D	10	TBN
Line431	A	11	TBN
Line431	B	8	TBN
Line431	C	5.2	TBN
Line431	D	8	TBN
Line436	A	11.6	TBN
Line436	B	17.6	TBN
Line436	C	13	TBN
Line436	D	14.6	TBN
Line441	A	14.6	TBN
Line441	B	15	TBN
Line441	C	14	TBN
Line441	D	15.2	TBN
Line444	A	7.8	TBN
Line444	B	15	TBN
Line444	C	10.6	TBN
Line444	D	10.2	TBN
Line446	A	12.8	TBN
Line446	B	9.2	TBN
Line446	C	8	TBN
